,0
11771,el
11772,fiscal
11773,general
11774,con
11775,el
11776,secretario
11777,de
11778,seguridad
11779,pública
11780,y
11781,con
11782,el
11783,secretario
11784,de
11785,gobernación
11786,para
11787,recibir
11788,el
11789,reporte
11790,de
11791,los
11792,delitos
11793,cometidos
11794,en
11795,las
11796,últimas
11797,horas
11798,y
11799,tomar
11800,las
11801,decisiones
11802,necesarias
11803,de
11804,igual
11805,forma
11806,se
11807,establecerán
11808,coordinaciones
11809,territoriales
11810,en
11811,cada
11812,una
11813,de
11814,las
11815,regiones
11816,del
11817,país
11818,para
11819,actuar
11820,de
11821,manera
11822,conjunta
11823,la
11824,política
11825,de
11826,seguridad
11827,será
11828,definida
11829,después
11830,de
11831,nuestro
11832,triunfo
11833,del
11834,próximo
11835,domingo
11836,porque
11837,primero
11838,vamos
11839,a
11840,convocar
11841,a
11842,familiares
11843,de
11844,víctimas
11845,a
11846,personalidades
11847,religiosas
11848,defensores
11849,de
11850,derechos
11851,humanos
11852,representantes
11853,de
11854,la
11855,onu
11856,y
11857,de
11858,organizaciones
11859,sociales
11860,así
11861,como
11862,a
11863,especialistas
11864,para
11865,analizar
11866,todas
11867,las
11868,alternativas
11869,convenientes
11870,para
11871,lograr
11872,la
11873,pacificación
11874,del
11875,país
11876,también
11877,convocaré
11878,a
11879,los
11880,habitantes
11881,de
11882,méxico
11883,para
11884,construir
11885,un
11886,consenso
11887,ético
11888,que
11889,resulta
11890,indispensable
11891,para
11892,la
11893,convivencia
11894,con
11895,este
11896,propósito
11897,daremos
11898,prioridad
11899,a
11900,la
11901,elaboración
11902,y
11903,divulgación
11904,de
11905,la
11906,constitución
11907,moral
11908,no
11909,obviamente
11910,como
11911,un
11912,instrumento
11913,jurídico
11914,ni
11915,como
11916,intromisión
11917,del
11918,estado
11919,en
11920,la
11921,vida
11922,privada
11923,de
11924,los
11925,ciudadanos
11926,sino
11927,como
11928,expresión
11929,de
11930,los
11931,valores
11932,fundamentales
11933,que
11934,nos
11935,hermanan
11936,y
11937,que
11938,sobreviven
11939,incluso
11940,tras
11941,el
11942,envilecimiento
11943,y
11944,la
11945,nefasta
11946,destrucción
11947,del
11948,tejido
11949,social
11950,perpetrados
11951,en
11952,nuestro
11953,país
11954,en
11955,décadas
11956,recientes
11957,no
11958,solo
11959,buscaremos
11960,el
11961,bienestar
11962,material
11963,sino
11964,también
11965,el
11966,bienestar
11967,del
11968,alma
11969,repetiremos
11970,una
11971,y
11972,mil
11973,veces
11974,que
11975,sólo
11976,siendo
11977,buenos
11978,podemos
11979,ser
11980,felices
11981,mantendremos
11982,relaciones
11983,cordiales
11984,y
11985,fructíferas
11986,con
11987,todos
11988,los
11989,países
11990,del
11991,mundo
11992,la
11993,globalidad
11994,no
11995,debe
11996,significar
11997,guerra
11998,ni
11999,hegemonía
12000,sino
12001,fraternidad
12002,y
12003,cooperación
12004,entre
12005,los
12006,pueblos
12007,y
12008,los
12009,estados
12010,nos
12011,apegaremos
12012,a
12013,los
12014,principios
12015,constitucionales
12016,de
12017,no
12018,intervención
12019,autodeterminación
12020,y
12021,solución
12022,pacífica
12023,de
12024,las
12025,controversias
12026,en
12027,la
12028,relación
12029,con
12030,estados
12031,unidos
12032,habrá
12033,disposición
12034,para
12035,dialogar
12036,y
12037,llegar
12038,a
12039,acuerdos
12040,en
12041,su
12042,momento
12043,le
12044,propondremos
12045,al
12046,presidente
12047,donald
12048,trump
12049,un
12050,tratado
12051,amplio
12052,e
12053,integral
12054,con
12055,canadá
12056,que
12057,incluya
12058,también
12059,a
12060,los
12061,países
12062,centroamericanos
12063,algo
12064,parecido
12065,a
12066,lo
12067,que
12068,fue
12069,la
12070,alianza
12071,para
12072,el
12073,progreso
12074,enfocado
12075,no
12076,solo
12077,al
12078,comercio
12079,sino
12080,al
12081,desarrollo
12082,regional
12083,la
12084,creación
12085,de
12086,empleos
12087,los
12088,salarios
12089,la
12090,migración
12091,la
12092,seguridad
12093,entre
12094,otros
12095,asuntos
12096,por
12097,geopolítica
12098,vecindad
12099,amistad
12100,economía
12101,comercio
12102,migración
12103,y
12104,cultura
12105,estamos
12106,obligados
12107,a
12108,entendernos
12109,y
12110,a
12111,caminar
12112,juntos
12113,no
12114,le
12115,faltaremos
12116,el
12117,respeto
12118,al
12119,gobierno
12120,de
12121,estados
12122,unidos
12123,porque
12124,no
12125,queremos
12126,que
12127,nadie
12128,ofenda
12129,al
12130,pueblo
12131,y
12132,a
12133,la
12134,nación
12135,mexicana
12136,méxico
12137,es
12138,un
12139,país
12140,libre
12141,y
12142,soberano
12143,nunca
12144,será
12145,piñata
12146,de
12147,ningún
12148,gobierno
12149,extranjero
12150,amigas
12151,y
12152,amigos
12153,para
12154,hacer
12155,realidad
12156,estos
12157,propósitos
12158,que
12159,compartimos
12160,los
12161,exhorto
12162,a
12163,salir
12164,a
12165,votar
12166,el
12167,domingo
12168,y
12169,a
12170,cuidar
12171,casillas
12172,vamos
12173,a
12174,ganar
12175,pero
12176,nuestro
12177,triunfo
12178,debe
12179,ser
12180,contundente
12181,será
12182,un
12183,hecho
12184,histórico
12185,se
12186,consumará
12187,la
12188,victoria
12189,de
12190,todo
12191,un
12192,pueblo
12193,frente
12194,a
12195,la
12196,inmoralidad
12197,y
12198,la
12199,decadencia
12200,de
12201,los
12202,últimos
12203,tiempos
12204,va
12205,a
12206,perder
12207,el
12208,partido
12209,conservador
12210,pero
12211,no
12212,habrá
12213,represalias
12214,buscaremos
12215,la
12216,unidad
12217,hasta
12218,donde
12219,se
12220,pueda
12221,pero
12222,no
12223,apostamos
12224,a
12225,la
12226,unanimidad
12227,ni
12228,al
12229,pensamiento
12230,único
12231,estamos
12232,empeñados
12233,en
12234,construir
12235,una
12236,democracia
12237,no
12238,una
12239,dictadura
12240,nuestros
12241,opositores
12242,siempre
12243,tendrán
12244,respeto
12245,y
12246,nunca
12247,los
12248,veremos
12249,como
12250,enemigos
12251,vamos
12252,al
12253,cambio
12254,por
12255,el
12256,camino
12257,de
12258,la
12259,concordia
12260,méxico
12261,somos
12262,todos
12263,el
12264,gobierno
12265,representará
12266,a
12267,ricos
12268,y
12269,a
12270,pobres
12271,a
12272,creyentes
12273,y
12274,no
12275,creyentes
12276,y
12277,en
12278,un
12279,ambiente
12280,de
12281,libertades
12282,plenas
12283,construiremos
12284,una
12285,sociedad
12286,mejor
12287,más
12288,justa
12289,más
12290,igualitaria
12291,más
12292,democrática
12293,amorosa
12294,y
12295,fraterna
12296,no
12297,les
12298,voy
12299,a
12300,fallar
12301,soy
12302,un
12303,hombre
12304,de
12305,convicción
12306,y
12307,principios
12308,mi
12309,honestidad
12310,no
12311,tiene
12312,precio
12313,y
12314,tengo
12315,una
12316,ambición
12317,legítima
12318,quiero
12319,ser
12320,un
12321,buen
12322,presidente
12323,juntos
12324,haremos
12325,historia
12326,viva
12327,méxico
12328,viva
12329,méxico
12330,viva
12331,méxico
12332,boletín
12333,campaña
12334,tuxtla
12335,gutiérrez
12336,chiapas
12337,de
12338,junio
12339,de
12340,andrés
12341,manuel
12342,lópez
12343,obrador
12344,llamó
12345,a
12346,los
12347,ciudadanos
12348,a
12349,que
12350,todos
12351,tiene
12352,que
12353,ir
12354,a
12355,votar
12356,el
12357,próximo
12358,domingo
12359,primero
12360,de
12361,julio
12362,para
12363,ganar
12364,de
12365,manera
12366,contundente
12367,y
12368,dio
12369,a
12370,conocer
12371,que
12372,aparece
12373,una
12374,encuesta
12375,donde
12376,tiene
12377,puntos
12378,de
12379,ventaja
12380,este
12381,arroz
12382,ya
12383,se
12384,coció
12385,se
12386,comprometió
12387,a
12388,darle
12389,atención
12390,especial
12391,a
12392,las
12393,comunidades
12394,indígenas
12395,de
12396,chiapas
12397,se
12398,les
12399,apoyará
12400,a
12401,los
12402,pueblos
12403,indígenas
12404,de
12405,todas
12406,las
12407,etnias
12408,de
12409,todas
12410,las
12411,culturas
12412,que
12413,hay
12414,en
12415,la
12416,entidad
12417,recordó
12418,que
12419,fue
12420,director
12421,del
12422,instituto
12423,nacional
12424,indigenista
12425,en
12426,tabasco
12427,hace
12428,años
12429,y
12430,ahí
12431,aprendió
12432,a
12433,trabajar
12434,por
12435,la
12436,gente
12437,humilde
12438,y
12439,pobre
12440,pero
12441,estos
12442,corruptos
12443,neoliberales
12444,acabaron
12445,con
12446,el
12447,ini
12448,ya
12449,no
12450,hay
12451,los
12452,centros
12453,coordinadores
12454,indigenistas
12455,que
12456,habían
12457,antes
12458,vamos
12459,a
12460,volver
12461,a
12462,que
12463,haya
12464,esa
12465,política
12466,a
12467,de
12468,apoyo
12469,a
12470,las
12471,comunidades
12472,indígenas
12473,respetando
12474,sus
12475,tradiciones
12476,sus
12477,organizaciones
12478,sociales
12479,respetando
12480,desde
12481,luego
12482,su
12483,opinión
12484,para
12485,que
12486,estos
12487,programas
12488,surjan
12489,de
12490,la
12491,consulta
12492,de
12493,los
12494,pueblos
12495,indígenas
12496,porque
12497,vamos
12498,a
12499,apoyar
12500,a
12501,las
12502,comunidades
12503,y
12504,pueblos
12505,indígenas
12506,de
12507,chiapas
12508,señaló
12509,lópez
12510,obrador
12511,planteó
12512,lo
12513,programas
12514,que
12515,se
12516,llevará
12517,a
12518,cabo
12519,en
12520,todo
12521,el
12522,país
12523,y
12524,de
12525,manera
12526,especial
12527,en
12528,chiapas
12529,primero
12530,se
12531,rescatará
12532,al
12533,campo
12534,del
12535,abandono
12536,en
12537,chiapas
12538,se
12539,apoyará
12540,a
12541,comuneros
12542,ejidatarios
12543,y
12544,pequeños
12545,propietarios
12546,se
12547,fijarán
12548,precios
12549,de
12550,garantía
12551,para
12552,los
12553,productos
12554,del
12555,campo
12556,en
12557,el
12558,cierre
12559,de
12560,campaña
12561,en
12562,la
12563,capital
12564,chiapaneca
12565,el
12566,candidato
12567,a
12568,la
12569,presidencia
12570,de
12571,méxico
12572,comentó
12573,que
12574,la
12575,fraylesca
12576,tiene
12577,que
12578,volver
12579,a
12580,ser
12581,productora
12582,de
12583,maíz
12584,para
12585,eso
12586,habrá
12587,una
12588,compensación
12589,para
12590,los
12591,productores
12592,y
12593,que
12594,desde
12595,inicie
12596,el
12597,gobierno
12598,después
12599,del
12600,domingo
12601,que
12602,empieza
12603,a
12604,trabajar
12605,en
12606,los
12607,planes
12608,porque
12609,sembrará
12610,en
12611,chiapas
12612,mil
12613,hectáreas
12614,de
12615,árboles
12616,frutales
12617,y
12618,maderales
12619,vamos
12620,a
12621,entregar
12622,apoyos
12623,para
12624,que
12625,los
12626,ejidatarios
12627,los
12628,pequeños
12629,propietarios
12630,puedan
12631,pagar
12632,un
12633,jornal
12634,justo
12635,y
12636,se
12637,generará
12638,con
12639,ese
12640,programa
12641,mil
12642,empleos
12643,permanentes
12644,se
12645,invertirá
12646,mil
12647,millones
12648,de
12649,pesos
12650,para
12651,que
12652,haya
12653,trabajo
12654,y
12655,que
12656,el
12657,chiapaneco
12658,se
12659,arraigue
12660,pueda
12661,trabajar
12662,ser
12663,feliz
12664,donde
12665,nació
12666,donde
12667,están
12668,sus
12669,familiares
12670,sus
12671,costumbres
12672,y
12673,sus
12674,culturas
12675,comentó
12676,que
12677,se
12678,apoyará
12679,con
12680,créditos
12681,ganaderos
12682,a
12683,la
12684,palabra
12685,en
12686,chiapas
12687,ejidatarios
12688,pequeños
12689,propietarios
12690,no
12691,se
12692,seguirá
12693,sin
12694,voltear
12695,al
12696,campo
12697,conoce
12698,bien
12699,el
12700,país
12701,conoce
12702,los
12703,problemas
12704,desde
12705,hace
12706,años
12707,los
12708,límites
12709,de
12710,chiapas
12711,con
12712,guatemala
12713,ha
12714,entrado
12715,ganado
12716,de
12717,centroamérica
12718,para
12719,el
12720,norte
12721,del
12722,país
12723,y
12724,al
12725,mismo
12726,tiempo
12727,que
12728,se
12729,acababa
12730,la
12731,ganadería
12732,en
12733,chiapas
12734,y
12735,tabasco
12736,se
12737,va
12738,a
12739,repoblar
12740,los
12741,potreros
12742,con
12743,ganado
12744,para
12745,que
12746,se
12747,apoyen
12748,a
12749,los
12750,productores
12751,y
12752,otro
12753,compromiso
12754,en
12755,tuxtla
12756,gutiérrez
12757,chiapas
12758,a
12759,estar
12760,la
12761,comisión
12762,federal
12763,de
12764,electricidad
12765,indicó
12766,que
12767,no
12768,se
12769,privatizará
12770,el
12771,agua
12772,porque
12773,acaban
12774,de
12775,firma
12776,un
12777,acuerdo
12778,y
12779,ese
12780,acuerdo
12781,va
12782,para
12783,atrás
12784,se
12785,le
12786,dará
12787,estudio
12788,y
12789,trabajo
12790,a
12791,los
12792,jóvenes
12793,se
12794,cancelará
12795,la
12796,mal
12797,llamada
12798,reforma
12799,educativa
12800,el
12801,domingo
12802,se
12803,va
12804,a
12805,elegir
12806,una
12807,nueva
12808,política
12809,previamente
12810,se
12811,comprometió
12812,a
12813,cumplir
12814,todos
12815,sus
12816,compromisos
12817,y
12818,dijo
12819,que
12820,no
12821,les
12822,va
12823,a
12824,fallar
12825,al
12826,pueblo
12827,de
12828,méxico
12829,no
12830,se
12831,decepcionarán
12832,porque
12833,juntos
12834,llevarán
12835,a
12836,cabo
12837,la
12838,transformación
12839,que
12840,necesita
12841,chiapas
12842,y
12843,el
12844,país
12845,indicó
12846,que
12847,por
12848,eso
12849,hay
12850,mucha
12851,alegría
12852,en
12853,el
12854,pueblo
12855,en
12856,chiapas
12857,quintana
12858,roo
12859,campeche
12860,e
12861,informó
12862,que
12863,estará
12864,en
12865,villahermosa
12866,en
12867,la
12868,tarde
12869,noche
12870,cerrará
12871,campaña
12872,en
12873,el
12874,estadio
12875,azteca
12876,en
12877,la
12878,ciudad
12879,de
12880,méxico
12881,el
12882,distintivo
12883,de
12884,la
12885,campaña
12886,han
12887,sido
12888,sobre
12889,todo
12890,en
12891,estos
12892,días
12893,la
12894,alegría
12895,del
12896,pueblo
12897,hay
12898,mucha
12899,esperanza
12900,en
12901,este
12902,movimiento
12903,por
12904,eso
12905,no
12906,va
12907,a
12908,traicionar
12909,la
12910,confianza
12911,que
12912,han
12913,depositado
12914,en
12915,mí
12916,millones
12917,de
12918,mexicanos
12919,eso
12920,ya
12921,ténganlo
12922,por
12923,descontando
12924,yo
12925,voy
12926,a
12927,estar
12928,a
12929,la
12930,altura
12931,de
12932,ustedes
12933,líder
12934,no
12935,va
12936,a
12937,faltar
12938,dijo
12939,deseó
12940,que
12941,le
12942,fuera
12943,bien
12944,a
12945,la
12946,selección
12947,mexicana
12948,de
12949,futbol
12950,porque
12951,suceda
12952,lo
12953,que
12954,suceda
12955,méxico
12956,va
12957,a
12958,ganar
12959,y
12960,señaló
12961,que
12962,al
12963,acabar
12964,con
12965,la
12966,corrupción
12967,y
12968,con
12969,los
12970,privilegios
12971,habrá
12972,presupuesto
12973,para
12974,financiar
12975,el
12976,desarrollo
12977,y
12978,que
12979,haya
12980,progreso
12981,con
12982,justicia
12983,aseguró
12984,que
12985,no
12986,aumentarán
12987,los
12988,impuestos
12989,ni
12990,habrá
12991,gasolinazos
12992,y
12993,habrá
12994,presupuesto
12995,comentó
12996,que
12997,quiere
12998,que
12999,haya
13000,justicia
13001,pero
13002,garantizando
13003,las
13004,libertades
13005,del
13006,pueblo
13007,de
13008,méxico
13009,y
13010,se
13011,comprometió
13012,que
13013,regresará
13014,como
13015,presidente
13016,electo
13017,a
13018,todas
13019,las
13020,regiones
13021,de
13022,chiapas
13023,para
13024,informar
13025,el
13026,plan
13027,de
13028,desarrollo
13029,integral
13030,adelantó
13031,que
13032,se
13033,desaparecerá
13034,el
13035,cisen
13036,para
13037,que
13038,ya
13039,no
13040,espíen
13041,a
13042,adversarios
13043,ya
13044,no
13045,habrá
13046,represión
13047,andrés
13048,manuel
13049,lópez
13050,obrador
13051,candidato
13052,a
13053,la
13054,presidencia
13055,de
13056,méxico
13057,y
13058,claudia
13059,sheinbaum
13060,candidata
13061,a
13062,la
13063,jefatura
13064,de
13065,gobierno
13066,de
13067,la
13068,ciudad
13069,de
13070,méxico
13071,por
13072,la
13073,coalición
13074,juntos
13075,haremos
13076,historia
13077,en
13078,la
13079,delegación
13080,azcapotzalco
13081,boletín
13082,campaña
13083,palabras
13084,amlo
13085,azcapotzalco
13086,__________________________________________________
13087,azcapotzalco
13088,ciudad
13089,de
13090,méxico
13091,de
13092,abril
13093,de
13094,andrés
13095,manuel
13096,lópez
13097,obrador
13098,alertó
13099,que
13100,ya
13101,están
13102,desviando
13103,recursos
13104,del
13105,presupuesto
13106,para
13107,adquirir
13108,migajas
13109,dádivas
13110,y
13111,comprar
13112,miles
13113,de
13114,votos
13115,tanto
13116,en
13117,la
13118,ciudad
13119,de
13120,méxico
13121,como
13122,alrededor
13123,del
13124,país
13125,comentó
13126,que
13127,resulta
13128,que
13129,los
13130,que
13131,están
13132,en
13133,el
13134,gobierno
13135,de
13136,la
13137,ciudad
13138,de
13139,méxico
13140,compra
13141,los
13142,votos
13143,lo
13144,que
13145,nunca
13146,se
13147,había
13148,visto
13149,en
13150,esta
13151,ciudad
13152,ahora
13153,igual
13154,que
13155,en
13156,otras
13157,partes
13158,trafican
13159,también
13160,con
13161,la
13162,pobreza
13163,con
13164,el
13165,hambre
13166,del
13167,pueblo
13168,ya
13169,sea
13170,entregan
13171,dinero
13172,en
13173,efectivo
13174,o
13175,despensas
13176,frijol
13177,con
13178,gorgojo
13179,tinacos
13180,en
13181,algunos
13182,lugares
13183,pollos
13184,chivos
13185,borreros
13186,puercos
13187,cochinos
13188,marranos
13189,eso
13190,es
13191,lo
13192,que
13193,son
13194,quienes
13195,trafican
13196,con
13197,la
13198,pobreza
13199,de
13200,los
13201,mexicanos
13202,acompañado
13203,por
13204,la
13205,candidata
13206,al
13207,gobierno
13208,de
13209,la
13210,ciudad
13211,de
13212,méxico
13213,claudia
13214,sheinbaum
13215,pardo
13216,el
13217,candidato
13218,por
13219,la
13220,coalición
13221,juntos
13222,haremos
13223,historia
13224,para
13225,la
13226,presidencia
13227,de
13228,la
13229,república
13230,manifestó
13231,que
13232,vamos
13233,a
13234,estar
13235,pendientes
13236,todos
13237,hay
13238,que
13239,estar
13240,atentos
13241,de
13242,la
13243,compra
13244,de
13245,votos
13246,puso
13247,como
13248,ejemplo
13249,que
13250,la
13251,compra
13252,de
13253,migajas
13254,se
13255,puede
13256,descubrir
13257,sin
13258,problema
13259,porque
13260,hay
13261,quienes
